komentar,label
zaman nenek sm datuk gak yg ngerasain imunisasi gak kena penyakit macam  umur beliau drpd umur org tua yg sdh diimunisasi nya  cari tau obat imunisasi itukalau taupst bikin miris,1
ibu q udh vaksin x stelah sakit stelah swab positip isinya vaksin air putih ,0
yang sih kuburan pasien covid indonesia suruh bongkar tau peti mati kosong disitulah terungkap covid tidaknya pemerintah negara mendengarkan rakyatnya pemerintah dengar rakyatnyatapi rakyatnya dengar pemerintahanya pertanyakan,1
nggak vaksin gua butuh kerja gua keluarga gua nggak taat prokes aman aman aja katanya mematikan tapi sampe gua belom mati gara gara kopit,0
ikutan ga disingkat kpi aja takut komisi penyiaran akronim modal google translate follow up event post vaccination ikutan  follow up guys ikutan gw ig ya kemenkes,1
tu vaksin nggak paksakan kampung pedalaman jarang kecamatan ya santai aja,0
wah gitu mendingan gck vaksinn blm aman,0
abis phk buka usahatapi usahanya bikin sulitpemerintah tolong buka mata sulit bikin sulit,1
beberapa negara yg sdh bebas masker data  penduduknya sdh vaksin brasil sdh ujicoba salah kotanya penduduknya divaksin  terbukti menurunkan angka kematian drastis knp indonesia gak meniru dicb vaksin dipusatkan  kota yg tingkat covidnya tinggi jakarta surabaya bandung kl berhasil sy yakin pst vaksin nasional diterima dgn cepat penduduk msh yg takut vaksin bgmn,0
mohon diaudit penderita covid grafik penderita meningkat bosan ppkm dengar suara dr lois dr siti fadilah dr terawan terima kasih,1
warga cerdas baik ikuti praturan pemerintah vaksin covid ok,0
adik saya sebulan vaksin astra zeneca dinyatakan positif covid positif swab dua sakit  juli  bos saya sebulan vaksin kedua dinyatakan positif meninggal dunia kalo gak vaksin gak kemanamana syarat bepergian vaksin begitu vaksin sakit meninggal tanggung  tidak ada jangan ngomong umur hukum alam berlaku kalo abai celaka,0
tolong arahan pak gk orang vaksin banyak yg gk kuat nya jarak  orang rata yg gk kuat divaksin riwayat sakit skrg orang mati daerah sekecamatan gk wajar habis acara vaksin pak tiap  orang desa sekecematan,1
vaksin ngga papa aja pegal habis vaksin isoman nyesel gw,0
banyak daerah yg vaksin sakitt parah woyyy,1
di daerah isu orang yg meninggal d vaksin vaksin benar menyebabkan kematian ,0
tks kemenkes  aku vaksinasi tahap ii keluhan apa wfa maksudnya work from alas berjemur jam  wib sore wfa lagi kadang kalo pas ngocor terpaksa jam wib,1
ogah menan imun pemberian tuhan ,1
aku takut vaksin kerja pulau bawa bukti vaksin resign dah,0
covid takut sabun mending makan sabun atau bikin makanan yg mengandung sabun aman dikonsumsi tubuh,1
wew jg ya komen kalo temenkerabatsodaranya meninggal pasca vaksin nyokap gue kemarin habis vaksin langsung pucat demam tinggi pegel badannya sama ga tau nyesal ngijinin beliau vaksin sbg komorbid hipertensi tapi kalo nggak divaksin ga pergingurus surat terkait admin negara,0
yg jdi nyastelah vaksin muncul gejala wajar efek si vaksin  tapi knapa hrus sweb  karna klo udh sweb hasil nya positip intinya bisnisperdagangan,0
vaksin meningal  gini mengurangi warga negaranya penyakit coronain,0
ruang vaksinansi khusus wanita berhijab ruangan ada membeda bedakan ber hijab dari sini saja sudah membeda bedakan salam kasih,1
presiden yg terhormattolong dibantu yg terkena dampak langsung kpd penerima jgn pakai perangkat lgcukup kantor pos yg digunakan yg pedagang ato usaha dagang lainya dgn ppkmanak istri keperluan hidup tdk terpenuhi bp merasakan yg sy alamiterimakasih,1
laporkan reaksi keluhan vaksinasi petugas kesehatandisitu sdh jls dibohongi dgn bisnis vaksinktanya vaksin mncegah trjadinya covidhbs vaksin demambatukhabis lapor petugas kesehatandstu bawa rsdan buatlah covidsandiwara ituvaksin penyakit sayakami sbgai rakyat vaksin hak pemaksaan,0
ga butuh vaksin butuhe gausah bikin susah orang cari makan aja kalo nyuruh rakyat rumah rakyat negara ga mencukupi kebutuhan rakyat bukan miskin krupsi jadi gausah vaksin bikin aturan yg menyusahkan mending tetapkan si kopid endemik pandemi,1
di kalimantan susah faksin byk yg faksin,1
lebih mah saya udah deh media siarin lg berita covid karna karna takut nya covid d bikin bisnis medis udah deh tayangin covid,1
enak bener sruh rehat kerja kwkwkw,0
selamat kementrian kesehatan yg berhasil mengerucut jenis penyakit penyakit covid kereen,1
yg gue heran knp ilmu kedokteran indonesia kalah orang sampe faksin aja beli luar emang ga faksin klo ga gausah lo jauh kuliah kedokteran smp negeri  yg ga tau isi faksin terbuat halal kah haram kah suntikan kemanusia orang indonesia manggut aja dh kya film si unyil adeh besok gausah lo kuliah kedokteran smp negri krna lo lulus tpi bwa ilmu nya masi setandar aja kya ga kuliah disana jalan yo,1
penakut yg ga berani vaksin wkwkwk,1
vaksin gejala demam pilek masuk kerja diswab eh reaktif v libur dah kga gajian v terima kasih vaksin,0
bisa  abis vaksin yg lumpuh apa hadir mendampingi yang meninggal hadir mendampingi,1
sejak divaksin pusaka gue bangun trusss njiir ini,1
bbrp org yg sdh divaksin terserang virus vaksin tdk membantu bebas virus sisi lain bbrp bln sblm vaksin warga udh beraktifitas dgn sdkt lega stlh divaksin ko drastis terserang virus ini politik yg dikembangkan vaksin ini sdh bosanlah wkt utk meninggal ya syukuri krn sdh wktu tuhan lagi,0
banyak menilai ppkm epektif melanggar disamping menyengsarakan ekonomi rakyat kecil daripada pusing menyalahkan bebaskan saja mati akibat covid anggap sortir alami ujungnya menyisakan orang taat disiplin hehehehehe,1
untuk sekolah gelar dokter kalou percaya corona bohong hampir kedokteran idi batuk pilek ganti nama corona jabatanmu dijadikan penindas rakyat kecil rakyat tau kalou corona dijadikan alat pembodohan ajang bisnis hanya siti padilah dr louis evien yg benar amanah mengemban tugas kemanusiaan ,1
ortu manula usia thn thn sudah vaksin sinovac x maret  mei  lalu,0
saya abis tahap  setelah tumbang masuk ugd nyeri pinggang akut lemas sampai pingsan demam tansi darah sampai  dirawat inap selama hari dirumah sakit,1
bukany ngebuli yg bngsat it dr y pmrith kn andil stempel kebijakan ap susahny bilang riwayat sakit jgn d vaksin goblok trs tegakkan hukum ad bener yg maksa vaksin yg ud bilang riwayat penyakit tp g d gubris lngsung aj d suntik lngsung hukum biar it jd panutan biar rakyt ad yg mengayomi dn tenang susahny ngmng kyk gt begok zaman ud wifi bos serba digital bnyk sosial media koran radio ap susahny ngmng bgtu kn dr pusat mnginstruksikan jajaran bawahany yg riwayat sakit jgn d vaksin coz penykit orang it beda kbnykn yg mati it kmungkinan reaksi vaksin it yg ud puny riwayat pnykit negara g profesional bgtu aj pakai ngajarin tolol,1
tolong penguasa tutup bandara agsr eabah menghila,1
yg sdh duakali vaksin kena covid apa gunanya vaksin  mending minum jamu tradisional nasionalisme nkri garis lurus ,0
ingat kipi serius dimana vaksin menyebabkan  berakibat kematian mengancam jiwa,0
blm vaksin sehat sehat aja ko,0
nge klik ingin lihat yg gambar thumbnail hehe,1
gemes pengen balesin  satu ada gak vaksin mikir bisnis itulah heran semoga sehat  sehat ya,0
jokowi ppkm ini mohon ppkm lainnya sdh tersiksa krn ppkm biarkan mencari nafkah ,1
uang vaksin ngga bagus rakyat aja divaksin ngga jaminan yg nambah virus ni dibody saya jaman edann eeek,1
hati efek samping vaksin kedepannya bisa merubah gen dna  penelitian vaksin butuh bertahun intinya sdri yg kuatkan imun tubuh yg dikaruniai tuhan dng herbal buah sayuran yg melimpah indonesia,1
ingin bebas corona  setiap baca surat yaasin keutamaan surat yaasin menolak penyakitwabahmalapetakatetap taat prokes sering sedekah semampunyayg ikhlas  istiqomah meneruskrn sedekah menolak musibahsedekah air memadamkan api  hadist nabi,1
pemerintah gila efek mencederakan pasien kau sibuk memaksa rakyat vaksin menyusahkan rakyat aja kerja kalian,0
ini terindikasi menghilangkan orang yg ber penyakitan berat heee,1
jokowi geton q milih koe bos,1
orang orang cerita habis vaksin teratur kena covid gw yg terbiasa minum herbal rutin imun tubuh vaksin prokes doa hidup dijalanan cari duit sehat aman dr covid ,0
yg di vaksin mesti sakit dluu stelah di vaksin syukur sehat klo sakit terus terusan apa presiden kita yg hebat ini tanggung jawab trhadap kluarga liat aj sekrang tanggung y pemerintah rakyat nya miskin tindas dgn cara ppkm biaya kebutihan seharu dr mana tanggung jawab kah presiden kita ini yg priode  waaaaahahhaaaaaaaaa mamam tuch yg milihhh sengsarakan rakyat nya hahahahahahahhahahahaaaa kejam nha pemerintah nkri saat ini hahahahababhaahhahahaaaaaahahhahahaaa di tindas di buat gaduh dgn ppkm dan anggaran negara di buang buang  ppkm y ppkm tapi tanggung kebutuham rakyat lo lah ini masa bodo malah oksigen di beli lah pasien coped ke sini ke situ ini lah pemerintah tidak mau mendengarkan suara rakyat se enak jidat nya saja,1
allahuma shalli alaa sayyidina muhammad minimal x hari sholat berjamaah masjid  biar hidup berkah rezeki melimpah urusan lancar keluarga sakinah kesehatan terjaga  dlm lindungan allah subhanahu wataalla,1
mereka membunuh anda anda pergi domba pembantaian pemerintah bodoh pengkhianat,1
belajar pasien isomancukup vit cukup terbentuk lebih baik tuk lawwn covid sehat lagi test swab negatif covid trims,1
pak vaksin sinovac ngk berguna paman dokter meningal padahal menerima vacksin dosis lengkap,0
gara gara vaksin org yg meninggal kampung ku yg meninggal org gara gara vaksin,1
shrusnya klau udj vaksin ga ush pke masker lg donk udh vaksin klau msh tkut utk ap vksin,0
hati  hati pak yg lebih berbahaya bukan virus pak sebenarnya yang paling berbahaya adalah ketika rakyat bawah sudah gerah akan aturan yang tidak jelas ini terus dilanjutkan rakyat bawah bisa bisa jadi buas ketika mereka lapar,1
abis vaksin ribet bner bgni bgtu ga sah vaksin dah,0
ohh bnyak yg meninggal manado vaksin bahkan pasien yg pnya penyakit bawaan suntik beliau meninggal klo meninggal yg bertanggung jawab lol,1
min nanya tgl lahir sertivikat vaksin salah gpp kan gak bermasalh hal,0
semoga kea india amiin biar geletakan ,1
pembodohan publik cepat dead kenyataannya yg nyata vaksin menambah korban berjatuhan memecahkan rekor ,1
ayah penyumbang data fase utk pabrik skrg lumpuh kaki bengkak jantung diabet  pinggang sakit selamat vaksin nya  ,0
dokter menghancurkan benih penyakit menghilangkan sumbernya zaman berkembangnya zaman penyakit bertambah dunia dokteran menemukan penyakit bertemabah,1
mungkin cvid menguasai dunia manusia tunduk,1
lu aja dokter vaksin smpek mmpus wkwk,0
ayah saya hari setelah vaksin sinovac menunjukkan reaksi batuk panas badan keringat terus menerus ngomong kayak orang kena stroke sesak nafas sebelumnya ayah saya sehat tidak ada keluhan normal saja bertahan minggu hingga akhirnya meninggal dan di nyatakan positif covid pula,0
bermanfaat spy terjangkit lg haduuhhhh dilaporkan sbg hoax sj terjangkit lg penderitanya,0
ko udh seminggu vaksin blm sertipikat vaksin yng sms,0
tapi yg mati facsin aneh ya mati obatnya hihihiiii,1
orang yg vaksin datang puskesmas kata habis ,1
vaksin tpi efek  perlu debatkan ,0
keluarga calon adik sekeluarga vaksin jatuh sakit ayahnya ibunya anaknya yg ibunya pusing anak demam drop anak batuk batuk anak ketiga indra penciuman hilang berobat takut covid paksa berobat alhasil seminggu anak rawat rs sehari disusul ibunya rs berbeda besoknya udah panggil allah  semoga amal ibadahnya terima ya allah  pacar adik rawat butuh plasma darah yg kena covid bulanan  ngurusin pernikahan agustus semoga cepat sembuh doanya kawan  ibunya vaksin kolesterolnya yg vaksin cek kondisi badan yah capek capek setelahnya yg engga vaksin jaga yah btw ane engga vaksin yg jaga aja pergi masker pulang langsung mandi cuci tangan yg jaga yah semoga covid cepet beres normal aamiin,1
makan yg bergizi insyaallah sehat imun daya tahan tubuh sehat masyarakat ekonomi ngga perhatikan itu lapar penyakit masuk,1
sama aja vaksin kena kopit pcr,0
keluarga udah vaksin temanteman udah vaksin aman kok,0
vaksin mutasi vaksin lg mutasi lg vaksin lg mutasi lg vaksin lg negara tinggal sejarah ganti bendera negara tetangga,0
woi cpt habisin vaksinnya biar ngutang mubazir beli udah ngutang lo siain,1
kemarin vaksin tp skrg reaksi apa kemarin disuntik cepat sekali vaksinnya dimasukkan ya,0
semangat pagi kawan petugas cinta masyarakat doain sukses,1
salam papua mengantisipasi penyakit nyawa hilang obat racun,1
bedalah sma vaksin yg lain vksin inh yg death,1
ragu vaksinnamun coba ikut alhamdulillah mengalami gejala apa  hak orang vaksin tidak berusaha mencegah sembari berserah yang maha kuasa,0
vaksin masuk didara covid mnyerang pernafasan,0
klo habis vaksin panas n hilang penciumana gimana tuh ,0
abis divaksin demam dibawa rs dibilang kena covid,1
dan mati vaksin covid kubur sendiri,0
kutak percaya tdk faksin tdk perna pake masker krn allohaku sehat aja usiaku da,1
yg ga vaksin biarin aja salah tujuan negara memberantas kebodohan beres toh ,1
katanya vaksin bikin virus corona ganas,0
tetangga gua udah vaksin kali aja positif covid  trs vaksin nya  ko yg kena ya pdhl udah vaksin  vaksin nya yg joz gmn ,0
batuk pilek badan panas dingin bilang corona dokter hebat pinter kerjanya membodohi rakyat kecil saya rakyat miskin tida percaya corona tida takut sedikitpun pembodohan itu corona dijadikan ladang bisnis rumah sakit uang hasil corona ga berkah ingat umur didunia ga  dokter mati kubur membusuk,1
vaksin nya ga laku dibikin apapun biar laku vaksin nya dasar,0
kalo nurut aja allah swt ngapain takut corona,1
yg kaya kaya yg miskin melarat peraturan di indonesia ini,1
memberi perlindungan tai swab antigen hasilnya negatif  habis vaksin reaksinya vaksin tes swab pcr ehk positif ,0
aku takut vaksin karna anak bayi aku takut kenapaseperti tetangga habis vaksin langsung meninggal lbh kasian lg anaknya seumuran dgn anakku lagi,0
hampir vaksin yg berpulang kerahmattullah kebanyakan gejala yg timbulkan beliau gk kuat,1
setelah faksi ya sehat meninggal ujicoba faksin,1
wajib vaksin pemerintah wajib uang juta rupiah masyarakat covid reda solusi yg tepat,1
habis vaksin timbul gejala tsbtrus diswap hasil positif covid anjing,0
kenapa vaksinasi gencar yg positif menanjak  nih investigasi donk ,1
lagi viral video perawat menyuntik obat vaksin  alias jarumnya disuntik ketangan cairan vaksin patut aja divaksin msh kena covid juga ini yg nyuruh utk membunuh rakyat  bajingan setan departemen kesehatan ri,0
mungkin gebrakan negara cina produk lari manis harga pasar produk murah meriah bisa jdi kaitkan covid,1
setelah divaksin sakit positif covid  meninggal sebagainya lemah tubuh udahlah hentikan kebohongan menipu rakyat,1
mbak thumbnail cantik ya saya butuh fakesin apa lahir sistem tubuh kemampuan allah swt melawan serangan virus,1
jadi vaksin tertular yah min keluahan vaksin bikin ngeri,0
nyatanya gwa nggak vaksin sehatsehat aja hidup mati tangan tuhan saya mati pas sholat mati rumah takut corona nggak berani rumah,0
tuhan tdk memiliki keturunan tuhan maha esa tdk tidur dn tdk makan apalagi mengandalkan hambanya hidup dan tuhan tdk rawat menyembahnya tdk membuatnya kewajiban hamba annya hambanya yg janji surga,1
susah cookkk mau gimana pun kalian mengungkap kebenaran virus ini gak akan mudah dikarenakan upaya untuk mengungkapkan kebenaran virus ini akan dibungkam teruss oleh pihak mediamedia dan lainlain yang dimana itu semua adalah dibawah naungan para emlite glombal maupun lomkal,1
gak vaksin gua udh sehat bosss kalo gak percaya dh bawak koronanya biar pakek camilan  vaksin gapapa ga dpt bantuan pemerintah dpt bantuan yg kuasa,0
yg dinamakan merdeka batas  udh merdeka sunguh sunguh trnyata penjajah kejam belanda penjajah nya orang koruptor pemerintah uang hakimi uang hormati wkwkw dasar pemerintah sampah nya masyarakat,1
kolom komentar kaum otak miring hobinya ngeluh aja salah peduli pendidikan awal giliran nganggur disalahin pemerintah vaksin udah bikin stigma negatif vaksin hadeh bumi datar ohh bumi datar,0
bekerjalah yg jujur bkn media yg tunjukan keramahannya kita negri intimidasi penyakit iniorang yg terkena penyakit nyaman perlakuan oknum lapangan yg meresahkan pemerasan jln oknumnya sadarlah oknum yg mencari keuntungan pandemic ini,1
vaksin cuma skedar bisnis supaya rakyat ketergantungan selama nya,0
ayo vaksinasi vaksin aman berkualitas anjingaman dan berkualitas dari mana kok habis vaksin malah sakit gak liat apa tadi katanya klo abis vaksin malah sakit dan makin lama makin parah disuruh berobat ke fasilitas kesehatan biar dapat calon pasien gtu maksudnya itu fasilitas kesehatan ga laku apa,0
biarlah merasakan menderita orang pemerintahan bahagia menikmati gajimu,1
jangan paksin orang udah dipaksin mati bohong mah korona merubukan isalam gebugin sekalin tukang suntik nya biar mati,1
anti imunisasi anti obat dan anti vaksin alhamdulillah sehat sehat wae,0
boleh ketawa  saking nggak lakunya vaksin agenisasi instansi sekolah ojol karyawankaryawati buruh asn sebagainya dan yg mengerikan pakai nodong sertifikat vaksin syarat administrasi perjalanan sebagainya,0
coba kartu vaksinya fungsikan buat ngambil sembako misalnya yang setuju like ,1
ini penyaket hina tapi biyar pon hina byk org bercadar byk org takut kn allah eeee allah maha yg mna umat nya yg takut yg turun allah kemuka bumi becar semuwa mhu laku puwan allah tu maha nya allah tu ebat diya allah,1
negara kocak menghadapi covid setengahsetengah gimana kelar kolorna pemimpinan bikin aturan plinplan duluin ekonomi kesehatan masyarakat down itu dah bukti emang ga berkompeten pemimpin bukti lagi mereka dah gagal kambinghitamkan masyarakat ga percaya ama mereka varian delta ga berasal itu jelasjelas penyakit asalnya india masuk sini lol ,1
menurut yg amati ini covid ilusi pikiran  yg tujuan menguras habis anggaran yg disediakan negara menangani covid covid bahaya yg klompok beritakan hanya uang semata,1
orang sakit cari penyakit contoh nya orang habis paksing sakit memasa rakya negara merdeka rayak bebas kebenara bodohin rakya gayak kopli dipaksa kemanusiaan indonesia kenak rakya dipaksa kalo tujuan duwid damai aman takuti rakya terbukti salah politikus politik tikus kalo rakya melawan mati kebenara,1
bapak jokowi harus konsisten sama peraturan kami rakyat indonesia di cekal kemana tapi aneh nya kenapa bapak masih welcome sama tenaga kerja asing dan khususnya negara china,1
wkwkwkw aneh orang sehat vaksin ganti presiden biar corona nya hilang,0
tai lah d vaksin meriqng berstatus positif,0
turunkan jokowi bubarkan pdip sebelum semakin banyak korban kebiadaban penguasa lebih baik mati jihad dalam menurunkan jokowi dari pada mati karena diam,1
